"Latitude","Longitude","Height"
50.14583,-103.8708,604
50.14583,-103.8208,610
50.14583,-103.7708,628
50.14583,-103.7208,634
50.14583,-103.6708,646
50.14583,-103.6208,658
50.14583,-103.5708,664
50.14583,-103.5208,664
50.14583,-103.4708,658
50.14583,-103.4208,658
50.14583,-103.3708,652
50.14583,-103.3208,652
50.14583,-103.2708,671
50.14583,-103.2208,664
50.14583,-103.1708,671
50.14583,-103.1208,677
50.14583,-103.0708,664
50.14583,-103.0208,689
50.14583,-102.9708,701
50.14583,-102.9208,683
50.14583,-102.8708,677
50.14583,-102.8208,664
50.14583,-102.7708,658
50.14583,-102.7208,652
50.14583,-102.6708,652
50.14583,-102.6208,652
50.14583,-102.5708,658
50.14583,-102.5208,646
50.14583,-102.4708,634
50.14583,-102.4208,628
50.14583,-102.3708,628
50.14583,-102.3208,646
50.14583,-102.2708,664
50.14583,-102.2208,640
50.14583,-102.1708,634
50.14583,-102.1208,610
50.14583,-102.0708,604
50.14583,-102.0208,591
50.14583,-101.9708,585
50.14583,-101.9208,579
50.14583,-101.8708,579
50.14583,-101.8208,567
50.14583,-101.7708,573
50.14583,-101.7208,579
50.14583,-101.6708,573
50.14583,-101.6208,555
50.14583,-101.5708,536
50.14583,-101.5208,524
50.14583,-101.4708,518
50.14583,-101.4208,506
50.14583,-101.3708,500
50.14583,-101.3208,494
50.14583,-101.2708,488
50.14583,-101.2208,475
50.14583,-101.1708,469
50.14583,-101.1208,463
50.14583,-101.0708,378
50.14583,-101.0208,439
50.14583,-100.9708,457
50.14583,-100.9208,463
50.14583,-100.8708,469
50.14583,-100.8208,488
50.14583,-100.7708,488
50.14583,-100.7208,500
50.14583,-100.6708,506
50.14583,-100.6208,506
50.14583,-100.5708,512
50.14583,-100.5208,512
50.14583,-100.4708,518
50.14583,-100.4208,524
50.14583,-100.3708,524
50.14583,-100.3208,530
50.14583,-100.2708,530
50.14583,-100.2208,536
50.14583,-100.1708,530
50.14583,-100.1208,518
50.14583,-100.0708,512
50.14583,-100.0208,518
50.14583,-99.97083,512
50.14583,-99.92083,536
50.14583,-99.87083,530
50.14583,-99.82083,512
50.14583,-99.77084,500
50.14583,-99.72083,475
50.14583,-99.67083,457
50.14583,-99.62083,433
50.14583,-99.57083,408
50.14583,-99.52084,384
50.14583,-99.47083,384
50.14583,-99.42083,390
50.14583,-99.37083,384
50.14583,-99.32083,390
50.14583,-99.27084,366
50.14583,-99.22083,335
50.14583,-99.17083,311
50.14583,-99.12083,293
50.14583,-99.07083,287
50.14583,-99.02084,287
50.14583,-98.97083,280
50.14583,-98.92083,274
50.14583,-98.87083,262
50.14583,-98.82083,262
50.14583,-98.77084,262
50.14583,-98.72083,256
50.14583,-98.67083,256
50.14583,-98.62083,256
50.14583,-98.57083,250
50.14583,-98.52084,250
50.14583,-98.47083,250
50.14583,-98.42083,250
50.14583,-98.37083,250
50.14583,-98.32083,250
50.14583,-98.27084,244
50.14583,-98.22083,244
50.14583,-98.17083,250
50.14583,-98.12083,250
50.14583,-98.07083,250
50.14583,-98.02084,250
50.14583,-97.97083,250
50.14583,-97.92083,250
50.14583,-97.87083,256
50.14583,-97.82083,262
50.14583,-97.77084,256
50.14583,-97.72083,250
50.14583,-97.67083,250
50.14583,-97.62083,250
50.14583,-97.57083,250
50.14583,-97.52084,250
50.14583,-97.47083,250
50.14583,-97.42083,250
50.14583,-97.37083,250
50.14583,-97.32083,250
50.14583,-97.27084,244
50.14583,-97.22083,232
50.14583,-97.17083,232
50.14583,-97.12083,232
50.14583,-97.07083,232
50.14583,-97.02084,232
50.14583,-96.97083,226
50.14583,-96.92083,226
50.14583,-96.87083,213
50.14583,-96.82083,226
50.14583,-96.77084,232
50.14583,-96.72083,226
50.14583,-96.67083,232
50.14583,-96.62083,238
50.14583,-96.57083,238
50.14583,-96.52084,238
50.14583,-96.47083,232
50.14583,-96.42083,232
50.14583,-96.37083,232
50.14583,-96.32083,238
50.14583,-96.27084,268
50.14583,-96.22083,305
50.14583,-96.17083,287
50.14583,-96.12083,274
50.14583,-96.07083,262
50.14583,-96.02084,268
50.14583,-95.97083,268
50.14583,-95.92083,274
50.14583,-95.87083,262
50.14583,-95.82083,268
50.14583,-95.77084,280
50.14583,-95.72083,287
50.14583,-95.67083,280
50.14583,-95.62083,293
50.14583,-95.57083,305
50.14583,-95.52084,299
50.14583,-95.47083,329
50.14583,-95.42083,329
50.14583,-95.37083,323
50.14583,-95.32083,317
50.14583,-95.27084,335
50.14583,-95.22083,329
50.14583,-95.17083,347
50.14583,-95.12083,347
50.14583,-95.07083,347
50.14583,-95.02084,299
50.14583,-94.97083,335
50.14583,-94.92083,323
50.14583,-94.87083,323
50.14583,-94.82083,335
50.14583,-94.77084,329
50.14583,-94.72083,341
50.14583,-94.67083,311
50.14583,-94.62083,311
50.14583,-94.57083,354
50.14583,-94.52084,366
50.14583,-94.47083,396
50.14583,-94.42083,366
50.14583,-94.37083,360
50.14583,-94.32083,329
50.14583,-94.27084,329
50.14583,-94.22083,335
50.14583,-94.17083,311
50.14583,-94.12083,311
50.14583,-94.07083,311
50.14583,-94.02084,311
50.14583,-93.97083,329
50.14583,-93.92083,366
50.14583,-93.87083,347
50.14583,-93.82083,335
50.14583,-93.77084,341
50.14583,-93.72083,335
50.14583,-93.67083,329
50.14583,-93.62083,335
50.14583,-93.57083,354
50.14583,-93.52084,372
50.14583,-93.47083,360
50.14583,-93.42083,329
50.14583,-93.37083,390
50.14583,-93.32083,378
50.14583,-93.27084,384
50.14583,-93.22083,354
50.14583,-93.17083,354
50.14583,-93.12083,360
50.14583,-93.07083,390
50.14583,-93.02084,384
50.14583,-92.97083,396
50.14583,-92.92083,427
50.14583,-92.87083,421
50.14583,-92.82083,457
50.14583,-92.77084,402
50.14583,-92.72083,421
50.14583,-92.67083,378
50.14583,-92.62083,390
50.14583,-92.57083,378
50.14583,-92.52084,415
50.14583,-92.47083,354
50.14583,-92.42083,378
50.14583,-92.37083,384
50.14583,-92.32083,384
50.14583,-92.27084,384
50.14583,-92.22083,354
50.14583,-92.17083,354
50.14583,-92.12083,354
50.14583,-92.07083,360
50.14583,-92.02084,360
50.14583,-91.97083,378
50.14583,-91.92083,366
50.14583,-91.87083,402
50.14583,-91.82083,378
50.14583,-91.77084,396
50.14583,-91.72083,390
50.14583,-91.67083,366
50.14583,-91.62083,360
50.14583,-91.57083,360
50.14583,-91.52084,384
50.14583,-91.47083,390
50.14583,-91.42083,378
50.14583,-91.37083,390
50.14583,-91.32083,390
50.14583,-91.27084,384
50.14583,-91.22083,378
50.14583,-91.17083,378
50.14583,-91.12083,384
50.14583,-91.07083,396
50.14583,-91.02084,408
50.14583,-90.97083,427
50.14583,-90.92083,427
50.14583,-90.87083,408
50.14583,-90.82083,451
50.14583,-90.77084,408
50.14583,-90.72083,427
50.14583,-90.67083,408
50.14583,-90.62083,439
50.14583,-90.57083,421
50.14583,-90.52084,439
50.14583,-90.47083,451
50.14583,-90.42083,427
50.14583,-90.37083,451
50.14583,-90.32083,421
50.14583,-90.27084,421
50.14583,-90.22083,451
50.14583,-90.17083,451
50.14583,-90.12083,415
50.14583,-90.07083,439
50.14583,-90.02084,445
50.19584,-112.4958,811
50.19584,-112.4458,805
50.19584,-112.3958,792
50.19584,-112.3458,786
50.19584,-112.2958,792
50.19584,-112.2458,780
50.19584,-112.1958,774
50.19584,-112.1458,750
50.19584,-112.0958,750
50.19584,-112.0458,750
50.19584,-111.9958,744
50.19584,-111.9458,732
50.19584,-111.8958,780
50.19584,-111.8458,750
50.19584,-111.7958,744
50.19584,-111.7458,744
50.19584,-111.6958,744
50.19584,-111.6458,744
50.19584,-111.5958,732
50.19584,-111.5458,750
50.19584,-111.4958,750
50.19584,-111.4458,750
50.19584,-111.3958,756
50.19584,-111.3458,762
50.19584,-111.2958,756
50.19584,-111.2458,762
50.19584,-111.1958,744
50.19584,-111.1458,738
50.19584,-111.0958,732
50.19584,-111.0458,738
50.19584,-110.9958,762
50.19584,-110.9458,768
50.19584,-110.8958,762
50.19584,-110.8458,750
50.19584,-110.7958,725
50.19584,-110.7458,732
50.19584,-110.6958,713
50.19584,-110.6458,707
50.19584,-110.5958,689
50.19584,-110.5458,713
50.19584,-110.4958,762
50.19584,-110.4458,756
50.19584,-110.3958,744
50.19584,-110.3458,756
50.19584,-110.2958,762
50.19584,-110.2458,768
50.19584,-110.1958,811
50.19584,-110.1458,805
50.19584,-110.0958,756
50.19584,-110.0458,762
50.19584,-109.9958,762
50.19584,-109.9458,744
50.19584,-109.8958,786
50.19584,-109.8458,762
50.19584,-109.7958,744
50.19584,-109.7458,774
50.19584,-109.6958,744
50.19584,-109.6458,732
50.19584,-109.5958,732
50.19584,-109.5458,732
50.19584,-109.4958,725
50.19584,-109.4458,707
50.19584,-109.3958,719
50.19584,-109.3458,719
50.19584,-109.2958,719
50.19584,-109.2458,719
50.19584,-109.1958,725
50.19584,-109.1458,713
50.19584,-109.0958,732
50.19584,-109.0458,762
50.19584,-108.9958,762
50.19584,-108.9458,756
50.19584,-108.8958,750
50.19584,-108.8458,762
50.19584,-108.7958,762
50.19584,-108.7458,762
50.19584,-108.6958,774
50.19584,-108.6458,774
50.19584,-108.5958,780
50.19584,-108.5458,792
50.19584,-108.4958,756
50.19584,-108.4458,756
50.19584,-108.3958,750
50.19584,-108.3458,756
50.19584,-108.2958,774
50.19584,-108.2458,774
50.19584,-108.1958,762
50.19584,-108.1458,792
50.19584,-108.0958,853
50.19584,-108.0458,860
50.19584,-107.9958,835
50.19584,-107.9458,823
50.19584,-107.8958,792
50.19584,-107.8458,792
50.19584,-107.7958,823
50.19584,-107.7458,841
50.19584,-107.6958,847
50.19584,-107.6458,835
50.19584,-107.5958,853
50.19584,-107.5458,823
50.19584,-107.4958,811
50.19584,-107.4458,823
50.19584,-107.3958,799
50.19584,-107.3458,823
50.19584,-107.2958,799
50.19584,-107.2458,792
50.19584,-107.1958,725
50.19584,-107.1458,732
50.19584,-107.0958,756
50.19584,-107.0458,762
50.19584,-106.9958,762
50.19584,-106.9458,732
50.19584,-106.8958,713
50.19584,-106.8458,713
50.19584,-106.7958,725
50.19584,-106.7458,744
50.19584,-106.6958,725
50.19584,-106.6458,725
50.19584,-106.5958,701
50.19584,-106.5458,695
50.19584,-106.4958,695
50.19584,-106.4458,701
50.19584,-106.3958,677
50.19584,-106.3458,689
50.19584,-106.2958,689
50.19584,-106.2458,695
50.19584,-106.1958,695
50.19584,-106.1458,701
50.19584,-106.0958,701
50.19584,-106.0458,689
50.19584,-105.9958,689
50.19584,-105.9458,677
50.19584,-105.8958,701
50.19584,-105.8458,701
50.19584,-105.7958,719
50.19584,-105.7458,762
50.19584,-105.6958,780
50.19584,-105.6458,671
50.19584,-105.5958,622
50.19584,-105.5458,610
50.19584,-105.4958,604
50.19584,-105.4458,597
50.19584,-105.3958,591
50.19584,-105.3458,579
50.19584,-105.2958,573
50.19584,-105.2458,567
50.19584,-105.1958,567
50.19584,-105.1458,567
50.19584,-105.0958,561
50.19584,-105.0458,561
50.19584,-104.9958,561
50.19584,-104.9458,573
50.19584,-104.8958,579
50.19584,-104.8458,579
50.19584,-104.7958,579
50.19584,-104.7458,585
50.19584,-104.6958,585
50.19584,-104.6458,585
50.19584,-104.5958,579
50.19584,-104.5458,579
50.19584,-104.4958,579
50.19584,-104.4458,579
50.19584,-104.3958,573
50.19584,-104.3458,573
50.19584,-104.2958,573
50.19584,-104.2458,573
50.19584,-104.1958,573
50.19584,-104.1458,579
50.19584,-104.0958,585
50.19584,-104.0458,591
50.19584,-103.9958,597
50.19584,-103.9458,604
50.19584,-103.8958,616
50.19584,-103.8458,628
50.19584,-103.7958,640
50.19584,-103.7458,652
50.19584,-103.6958,658
50.19584,-103.6458,652
50.19584,-103.5958,652
50.19584,-103.5458,658
50.19584,-103.4958,664
50.19584,-103.4458,664
50.19584,-103.3958,664
50.19584,-103.3458,664
50.19584,-103.2958,683
50.19584,-103.2458,677
50.19584,-103.1958,677
50.19584,-103.1458,683
50.19584,-103.0958,683
50.19584,-103.0458,683
50.19584,-102.9958,689
50.19584,-102.9458,689
50.19584,-102.8958,683
50.19584,-102.8458,677
50.19584,-102.7958,671
50.19584,-102.7458,664
50.19584,-102.6958,664
50.19584,-102.6458,658
50.19584,-102.5958,658
50.19584,-102.5458,640
50.19584,-102.4958,622
50.19584,-102.4458,610
50.19584,-102.3958,604
50.19584,-102.3458,622
50.19584,-102.2958,585
50.19584,-102.2458,616
50.19584,-102.1958,610
50.19584,-102.1458,597
50.19584,-102.0958,597
50.19584,-102.0458,591
50.19584,-101.9958,591
50.19584,-101.9458,591
50.19584,-101.8958,579
50.19584,-101.8458,579
50.19584,-101.7958,579
50.19584,-101.7458,579
50.19584,-101.6958,567
50.19584,-101.6458,549
50.19584,-101.5958,530
50.19584,-101.5458,524
50.19584,-101.4958,506
50.19584,-101.4458,500
50.19584,-101.3958,494
50.19584,-101.3458,488
50.19584,-101.2958,475
50.19584,-101.2458,469
50.19584,-101.1958,463
50.19584,-101.1458,457
50.19584,-101.0958,427
50.19584,-101.0458,457
50.19584,-100.9958,469
50.19584,-100.9458,475
50.19584,-100.8958,482
50.19584,-100.8458,494
50.19584,-100.7958,494
50.19584,-100.7458,518
50.19584,-100.6958,518
50.19584,-100.6458,518
50.19584,-100.5958,524
50.19584,-100.5458,524
50.19584,-100.4958,530
50.19584,-100.4458,530
50.19584,-100.3958,536
50.19584,-100.3458,549
50.19584,-100.2958,555
50.19584,-100.2458,555
50.19584,-100.1958,555
50.19584,-100.1458,555
50.19584,-100.0958,555
50.19584,-100.0458,555
50.19584,-99.99583,549
50.19584,-99.94583,524
50.19584,-99.89584,555
50.19584,-99.84583,543
50.19584,-99.79583,524
50.19584,-99.74583,506
50.19584,-99.69583,482
50.19584,-99.64584,457
50.19584,-99.59583,427
50.19584,-99.54583,402
50.19584,-99.49583,384
50.19584,-99.44583,366
50.19584,-99.39584,372
50.19584,-99.34583,366
50.19584,-99.29583,354
50.19584,-99.24583,335
50.19584,-99.19583,299
50.19584,-99.14584,293
50.19584,-99.09583,287
50.19584,-99.04583,280
50.19584,-98.99583,274
50.19584,-98.94583,268
50.19584,-98.89584,262
50.19584,-98.84583,262
50.19584,-98.79583,256
50.19584,-98.74583,262
50.19584,-98.69583,262
50.19584,-98.64584,256
50.19584,-98.59583,250
50.19584,-98.54583,250
50.19584,-98.49583,244
50.19584,-98.44583,244
50.19584,-98.39584,244
50.19584,-98.34583,244
50.19584,-98.29583,244
50.19584,-98.24583,244
50.19584,-98.19583,244
50.19584,-98.14584,244
50.19584,-98.09583,244
50.19584,-98.04583,250
50.19584,-97.99583,250
50.19584,-97.94583,250
50.19584,-97.89584,250
50.19584,-97.84583,262
50.19584,-97.79583,268
50.19584,-97.74583,262
50.19584,-97.69583,250
50.19584,-97.64584,250
50.19584,-97.59583,250
50.19584,-97.54583,250
50.19584,-97.49583,250
50.19584,-97.44583,250
50.19584,-97.39584,250
50.19584,-97.34583,250
50.19584,-97.29583,244
50.19584,-97.24583,232
50.19584,-97.19583,232
50.19584,-97.14584,232
50.19584,-97.09583,232
50.19584,-97.04583,232
50.19584,-96.99583,226
50.19584,-96.94583,226
50.19584,-96.89584,219
50.19584,-96.84583,213
50.19584,-96.79583,226
50.19584,-96.74583,219
50.19584,-96.69583,219
50.19584,-96.64584,238
50.19584,-96.59583,250
50.19584,-96.54583,238
50.19584,-96.49583,232
50.19584,-96.44583,226
50.19584,-96.39584,232
50.19584,-96.34583,232
50.19584,-96.29583,244
50.19584,-96.24583,268
50.19584,-96.19583,274
50.19584,-96.14584,293
50.19584,-96.09583,268
50.19584,-96.04583,262
50.19584,-95.99583,268
50.19584,-95.94583,262
50.19584,-95.89584,268
50.19584,-95.84583,280
50.19584,-95.79583,280
50.19584,-95.74583,293
50.19584,-95.69583,299
50.19584,-95.64584,305
50.19584,-95.59583,299
50.19584,-95.54583,329
50.19584,-95.49583,329
50.19584,-95.44583,317
50.19584,-95.39584,311
50.19584,-95.34583,317
50.19584,-95.29583,335
50.19584,-95.24583,317
50.19584,-95.19583,311
50.19584,-95.14584,299
50.19584,-95.09583,305
50.19584,-95.04583,299
50.19584,-94.99583,329
50.19584,-94.94583,347
50.19584,-94.89584,311
50.19584,-94.84583,311
50.19584,-94.79583,396
50.19584,-94.74583,335
50.19584,-94.69583,335
50.19584,-94.64584,390
50.19584,-94.59583,354
50.19584,-94.54583,329
50.19584,-94.49583,347
50.19584,-94.44583,335
50.19584,-94.39584,311
50.19584,-94.34583,311
50.19584,-94.29583,323
50.19584,-94.24583,323
50.19584,-94.19583,329
50.19584,-94.14584,311
50.19584,-94.09583,335
50.19584,-94.04583,311
50.19584,-93.99583,341
50.19584,-93.94583,329
50.19584,-93.89584,378
50.19584,-93.84583,317
50.19584,-93.79583,317
50.19584,-93.74583,317
50.19584,-93.69583,329
50.19584,-93.64584,347
50.19584,-93.59583,360
50.19584,-93.54583,372
50.19584,-93.49583,372
50.19584,-93.44583,396
50.19584,-93.39584,384
50.19584,-93.34583,378
50.19584,-93.29583,378
50.19584,-93.24583,378
50.19584,-93.19583,354
50.19584,-93.14584,378
50.19584,-93.09583,396
50.19584,-93.04583,396
50.19584,-92.99583,433
50.19584,-92.94583,402
50.19584,-92.89584,390
50.19584,-92.84583,396
50.19584,-92.79583,396
50.19584,-92.74583,390
50.19584,-92.69583,396
50.19584,-92.64584,396
50.19584,-92.59583,402
50.19584,-92.54583,396
50.19584,-92.49583,402
50.19584,-92.44583,366
50.19584,-92.39584,354
50.19584,-92.34583,378
50.19584,-92.29583,390
50.19584,-92.24583,360
50.19584,-92.19583,366
50.19584,-92.14584,390
50.19584,-92.09583,372
50.19584,-92.04583,360
50.19584,-91.99583,360
50.19584,-91.94583,360
50.19584,-91.89584,366
50.19584,-91.84583,360
50.19584,-91.79583,372
50.19584,-91.74583,396
50.19584,-91.69583,390
50.19584,-91.64584,372
50.19584,-91.59583,378
50.19584,-91.54583,360
50.19584,-91.49583,360
50.19584,-91.44583,360
50.19584,-91.39584,360
50.19584,-91.34583,384
50.19584,-91.29583,360
50.19584,-91.24583,390
50.19584,-91.19583,390
50.19584,-91.14584,427
50.19584,-91.09583,415
50.19584,-91.04583,408
50.19584,-90.99583,408
50.19584,-90.94583,427
50.19584,-90.89584,427
50.19584,-90.84583,427
50.19584,-90.79583,427
50.19584,-90.74583,433
50.19584,-90.69583,408
50.19584,-90.64584,451
50.19584,-90.59583,451
50.19584,-90.54583,439
50.19584,-90.49583,421
50.19584,-90.44583,421
50.19584,-90.39584,451
50.19584,-90.34583,421
50.19584,-90.29583,415
50.19584,-90.24583,415
50.19584,-90.19583,415
50.19584,-90.14584,415
50.19584,-90.09583,408
50.19584,-90.04583,427
50.24583,-112.4708,792
50.24583,-112.4208,792
50.24583,-112.3708,805
50.24583,-112.3208,792
50.24583,-112.2708,780
50.24583,-112.2208,762
50.24583,-112.1708,762
50.24583,-112.1208,750
50.24583,-112.0708,744
50.24583,-112.0208,750
50.24583,-111.9708,768
50.24583,-111.9208,792
50.24583,-111.8708,768
50.24583,-111.8208,744
50.24583,-111.7708,744
50.24583,-111.7208,744
50.24583,-111.6708,732
50.24583,-111.6208,744
50.24583,-111.5708,744
50.24583,-111.5208,744
50.24583,-111.4708,744
50.24583,-111.4208,744
50.24583,-111.3708,750
50.24583,-111.3208,750
50.24583,-111.2708,750
50.24583,-111.2208,756
50.24583,-111.1708,756
50.24583,-111.1208,744
50.24583,-111.0708,707
50.24583,-111.0208,713
50.24583,-110.9708,707
50.24583,-110.9208,713
50.24583,-110.8708,713
50.24583,-110.8208,719
50.24583,-110.7708,732
50.24583,-110.7208,701
50.24583,-110.6708,671
50.24583,-110.6208,640
50.24583,-110.5708,701
50.24583,-110.5208,780
50.24583,-110.4708,792
50.24583,-110.4208,774
50.24583,-110.3708,756
50.24583,-110.3208,780
50.24583,-110.2708,780
50.24583,-110.2208,792
50.24583,-110.1708,792
50.24583,-110.1208,823
50.24583,-110.0708,805
50.24583,-110.0208,805
50.24583,-109.9708,786
50.24583,-109.9208,780
50.24583,-109.8708,774
50.24583,-109.8208,756
50.24583,-109.7708,750
50.24583,-109.7208,756
50.24583,-109.6708,738
50.24583,-109.6208,738
50.24583,-109.5708,732
50.24583,-109.5208,732
50.24583,-109.4708,732
50.24583,-109.4208,713
50.24583,-109.3708,707
50.24583,-109.3208,707
50.24583,-109.2708,707
50.24583,-109.2208,713
50.24583,-109.1708,725
50.24583,-109.1208,732
50.24583,-109.0708,738
50.24583,-109.0208,738
50.24583,-108.9708,732
50.24583,-108.9208,744
50.24583,-108.8708,732
50.24583,-108.8208,762
50.24583,-108.7708,732
50.24583,-108.7208,744
50.24583,-108.6708,744
50.24583,-108.6208,768
50.24583,-108.5708,774
50.24583,-108.5208,774
50.24583,-108.4708,756
50.24583,-108.4208,725
50.24583,-108.3708,725
50.24583,-108.3208,762
50.24583,-108.2708,744
50.24583,-108.2208,756
50.24583,-108.1708,756
50.24583,-108.1208,744
50.24583,-108.0708,762
50.24583,-108.0208,762
50.24583,-107.9708,829
50.24583,-107.9208,799
50.24583,-107.8708,823
50.24583,-107.8208,750
50.24583,-107.7708,792
50.24583,-107.7208,811
50.24583,-107.6708,817
50.24583,-107.6208,792
50.24583,-107.5708,786
50.24583,-107.5208,762
50.24583,-107.4708,780
50.24583,-107.4208,768
50.24583,-107.3708,792
50.24583,-107.3208,786
50.24583,-107.2708,719
50.24583,-107.2208,786
50.24583,-107.1708,762
50.24583,-107.1208,786
50.24583,-107.0708,768
50.24583,-107.0208,756
50.24583,-106.9708,732
50.24583,-106.9208,719
50.24583,-106.8708,719
50.24583,-106.8208,713
50.24583,-106.7708,725
50.24583,-106.7208,713
50.24583,-106.6708,707
50.24583,-106.6208,695
50.24583,-106.5708,677
50.24583,-106.5208,671
50.24583,-106.4708,664
50.24583,-106.4208,664
50.24583,-106.3708,701
50.24583,-106.3208,701
50.24583,-106.2708,707
50.24583,-106.2208,713
50.24583,-106.1708,701
50.24583,-106.1208,701
50.24583,-106.0708,719
50.24583,-106.0208,701
50.24583,-105.9708,725
50.24583,-105.9208,725
50.24583,-105.8708,725
50.24583,-105.8208,762
50.24583,-105.7708,738
50.24583,-105.7208,713
50.24583,-105.6708,677
50.24583,-105.6208,622
50.24583,-105.5708,597
50.24583,-105.5208,597
50.24583,-105.4708,591
50.24583,-105.4208,567
50.24583,-105.3708,561
50.24583,-105.3208,561
50.24583,-105.2708,567
50.24583,-105.2208,573
50.24583,-105.1708,567
50.24583,-105.1208,561
50.24583,-105.0708,567
50.24583,-105.0208,573
50.24583,-104.9708,579
50.24583,-104.9208,579
50.24583,-104.8708,585
50.24583,-104.8208,585
50.24583,-104.7708,585
50.24583,-104.7208,585
